"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
530-0239,1,,대구광역시 수성구 범어3동 1739,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0238,1,,대구광역시 수성구 범어3동 1728,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0237,1,,대구광역시 수성구 범어3동 1706,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0236,1,,대구광역시 수성구 범어3동 1690,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0235,1,,대구광역시 수성구 범어3동 1702,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0234,1,,대구광역시 수성구 범어3동 1792,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0233,1,,대구광역시 수성구 범어3동 1786,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0232,1,,대구광역시 수성구 범어3동 1676,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0231,1,,대구광역시 수성구 범어3동 1907,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0230,1,,대구광역시 수성구 범어3동 1649,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0229,1,,대구광역시 수성구 범어3동 1546,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0228,1,,대구광역시 수성구 범어3동 1552,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0227,1,,대구광역시 수성구 범어3동 1530,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0226,1,,대구광역시 수성구 범어3동 1560,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0225,1,,대구광역시 수성구 범어3동 1578,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0224,1,,대구광역시 수성구 범어3동 1587,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0223,1,,대구광역시 수성구 범어3동 1622,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0222,1,,대구광역시 수성구 범어3동 1830,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0221,1,,대구광역시 수성구 범어3동 1838,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0220,1,,대구광역시 수성구 범어3동 1592,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0219,1,,대구광역시 수성구 범어3동 1609,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0218,1,,대구광역시 수성구 범어3동 1612,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0217,1,,대구광역시 수성구 범어3동 1844,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0216,1,,대구광역시 수성구 범어3동 1866,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0215,1,,대구광역시 수성구 범어3동 1852,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0214,1,,대구광역시 수성구 범어3동 1865,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0212,1,,대구광역시 수성구 범어3동 2000,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0211,1,,대구광역시 수성구 범어3동 2006,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0210,1,,대구광역시 수성구 범어3동 2008,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0209,1,,대구광역시 수성구 범어3동 2017-5,,,2019,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0208,1,,대구광역시 수성구 범어3동 1811,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0207,1,,대구광역시 수성구 범어3동 1922,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0206,1,,대구광역시 수성구 범어3동 1926,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0205,1,,대구광역시 수성구 범어3동 1933,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0204,1,,대구광역시 수성구 범어3동 1958,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0203,1,,대구광역시 수성구 범어3동 1930,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0202,1,,대구광역시 수성구 범어3동 1938,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0201,1,,대구광역시 수성구 범어3동 1914,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0200,1,,대구광역시 수성구 범어3동 1903,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0199,1,,대구광역시 수성구 범어3동 1572,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0198,1,,대구광역시 수성구 범어3동 973-56,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0197,1,,대구광역시 수성구 범어3동 1003-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0196,1,,대구광역시 수성구 범어3동 1439,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0195,1,,대구광역시 수성구 범어3동 1434,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0194,1,,대구광역시 수성구 범어3동 1003-21,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0193,1,,대구광역시 수성구 범어3동 1003-37,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0192,1,,대구광역시 수성구 범어3동 1414,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0191,1,,대구광역시 수성구 범어3동 1004-99,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0190,1,,대구광역시 수성구 범어3동 1004-90,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0189,1,,대구광역시 수성구 범어3동 1004-39,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0188,1,,대구광역시 수성구 범어3동 972-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0187,1,,대구광역시 수성구 범어3동 2048,,,2000,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0186,1,,대구광역시 수성구 범어3동 2017,,,2000,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0185,1,,대구광역시 수성구 범어3동 971-12,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0184,1,,대구광역시 수성구 범어3동 971-28,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0183,1,,대구광역시 수성구 범어3동 972-11,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0182,1,,대구광역시 수성구 범어3동 972-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0181,1,,대구광역시 수성구 범어3동 973-24,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0180,1,,대구광역시 수성구 범어3동 973-46,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0179,1,,대구광역시 수성구 범어3동 970-1,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0178,1,,대구광역시 수성구 범어3동 970-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0177,1,,대구광역시 수성구 범어3동 970-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0176,1,,대구광역시 수성구 범어3동 970-16,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0175,1,,대구광역시 수성구 범어3동 970-37,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0174,1,,대구광역시 수성구 범어3동 971-17,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0173,1,,대구광역시 수성구 범어3동 971-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0172,1,,대구광역시 수성구 범어3동 968-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0171,1,,대구광역시 수성구 범어3동 968-15,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0170,1,,대구광역시 수성구 범어3동 969-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0169,1,,대구광역시 수성구 범어3동 969-2,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0168,1,,대구광역시 수성구 범어3동 969-47,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0167,1,,대구광역시 수성구 범어3동 969-22,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0166,1,,대구광역시 수성구 범어3동 969-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0165,1,,대구광역시 수성구 범어3동 966-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0164,1,,대구광역시 수성구 범어3동 1970,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0163,1,,대구광역시 수성구 범어3동 966-37,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0162,1,,대구광역시 수성구 범어3동 966-36,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0161,1,,대구광역시 수성구 범어3동 966-32,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0160,1,,대구광역시 수성구 범어3동 1982,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0159,1,,대구광역시 수성구 범어3동 967-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0158,1,,대구광역시 수성구 범어3동 2130,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0157,1,,대구광역시 수성구 범어3동 2136,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0156,1,,대구광역시 수성구 범어3동 2138,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0155,1,,대구광역시 수성구 범어3동 971-9,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0154,1,,대구광역시 수성구 범어3동 966-22,,,2000,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0153,1,,대구광역시 수성구 범어3동 2138,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0152,1,,대구광역시 수성구 범어3동 472-15,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0151,1,,대구광역시 수성구 범어3동 475-38,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0150,1,,대구광역시 수성구 범어3동 473-28,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0149,1,,대구광역시 수성구 범어3동 472-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0148,1,,대구광역시 수성구 범어3동 474-38,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0147,1,,대구광역시 수성구 범어3동 2024-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0146,1,,대구광역시 수성구 범어3동 2017-5,,,2019,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0144,1,,대구광역시 수성구 범어3동 2041,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0143,1,,대구광역시 수성구 범어3동 474-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0142,1,,대구광역시 수성구 범어3동 474-32,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0141,1,,대구광역시 수성구 범어3동 474-27,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0140,1,,대구광역시 수성구 범어3동 2063,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0139,1,,대구광역시 수성구 범어3동 2038,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0138,1,,대구광역시 수성구 범어3동 1981,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0137,1,,대구광역시 수성구 범어3동 2022-1,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0136,1,,대구광역시 수성구 범어3동 2045,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0135,1,,대구광역시 수성구 범어3동 2037,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0134,1,,대구광역시 수성구 범어3동 475-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0133,1,,대구광역시 수성구 범어3동 2051,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0132,1,,대구광역시 수성구 범어3동 2071,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0131,1,,대구광역시 수성구 범어3동 2114,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0130,1,,대구광역시 수성구 범어3동 2134-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0129,1,,대구광역시 수성구 범어3동 2134-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0128,1,,대구광역시 수성구 범어3동 2134-7,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0127,1,,대구광역시 수성구 범어3동 2134-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0126,1,,대구광역시 수성구 범어3동 2114,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0125,1,,대구광역시 수성구 범어3동 2072-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0124,1,,대구광역시 수성구 범어3동 475-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0123,1,,대구광역시 수성구 범어3동 475-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0122,1,,대구광역시 수성구 범어3동 2088,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0120,1,,대구광역시 수성구 범어3동 2093,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0119,1,,대구광역시 수성구 범어3동 479-20,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0118,1,,대구광역시 수성구 범어3동 479-45,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0117,1,,대구광역시 수성구 범어3동 산270,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0116,1,,대구광역시 수성구 범어3동 475-20,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0115,1,,대구광역시 수성구 범어3동 475-8,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0114,1,,대구광역시 수성구 범어3동 475-23,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0113,1,,대구광역시 수성구 범어3동 477-5,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0112,1,,대구광역시 수성구 범어3동 477-13,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0111,1,,대구광역시 수성구 범어3동 477-2,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0110,1,,대구광역시 수성구 범어3동 475-14,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0109,1,,대구광역시 수성구 범어3동 479-2,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0108,1,,대구광역시 수성구 범어3동 479-26,,,1996,전용주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0107,1,,대구광역시 수성구 범어3동 479-22,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0106,1,,대구광역시 수성구 범어3동 478-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0105,1,,대구광역시 수성구 범어3동 478-12,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0104,1,,대구광역시 수성구 범어3동 479-14,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0103,1,,대구광역시 수성구 범어3동 479-19,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0102,1,,대구광역시 수성구 범어3동 480-15,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0101,1,,대구광역시 수성구 범어3동 2197,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0100,1,,대구광역시 수성구 범어3동 2164,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0099,1,,대구광역시 수성구 범어3동 2173,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0098,1,,대구광역시 수성구 범어3동 2206,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0097,1,,대구광역시 수성구 범어3동 968-24,,,2000,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0096,1,,대구광역시 수성구 범어3동 2146,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0095,1,,대구광역시 수성구 범어3동 2149,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0094,1,,대구광역시 수성구 범어3동 2163,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0093,1,,대구광역시 수성구 범어3동 2157,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0092,1,,대구광역시 수성구 범어3동 2157,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0091,1,,대구광역시 수성구 범어3동 481-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0090,1,,대구광역시 수성구 범어3동 481-2,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0089,1,,대구광역시 수성구 범어3동 481-9,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0088,1,,대구광역시 수성구 범어3동 481-12,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0087,1,,대구광역시 수성구 범어3동 555-31,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0086,1,,대구광역시 수성구 범어3동 481-10,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0085,1,,대구광역시 수성구 범어3동 39-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0084,1,,대구광역시 수성구 범어3동 556-24,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0083,1,,대구광역시 수성구 범어3동 556-22,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0082,1,,대구광역시 수성구 범어3동 555-24,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0081,1,,대구광역시 수성구 범어3동 970-25,,,2000,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0080,1,,대구광역시 수성구 범어3동 558-19,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0079,1,,대구광역시 수성구 범어3동 558-15,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0078,1,,대구광역시 수성구 범어3동 556-30,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0077,1,,대구광역시 수성구 범어3동 558-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0076,1,,대구광역시 수성구 범어3동 558-16,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0075,1,,대구광역시 수성구 범어3동 557-17,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0074,1,,대구광역시 수성구 범어3동 557-32,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0073,1,,대구광역시 수성구 범어3동 557-26,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0072,1,,대구광역시 수성구 범어3동 557-7,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0071,1,,대구광역시 수성구 범어3동 557-13,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0070,1,,대구광역시 수성구 범어3동 29-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0069,1,,대구광역시 수성구 범어3동 29-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0068,1,,대구광역시 수성구 범어3동 29-2,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0067,1,,대구광역시 수성구 범어3동 29-11,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0066,1,,대구광역시 수성구 범어3동 37-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0065,1,,대구광역시 수성구 범어3동 37-13,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0064,1,,대구광역시 수성구 범어3동 40-15,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0063,1,,대구광역시 수성구 범어3동 41-5,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0062,1,,대구광역시 수성구 범어3동 41-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0061,1,,대구광역시 수성구 범어3동 2170,,,1999,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0060,1,,대구광역시 수성구 범어3동 43-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0059,1,,대구광역시 수성구 범어3동 37-21,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0058,1,,대구광역시 수성구 범어3동 37-19,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0057,1,,대구광역시 수성구 범어3동 35-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0056,1,,대구광역시 수성구 범어3동 35-2,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0055,1,,대구광역시 수성구 범어3동 29-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0054,1,,대구광역시 수성구 범어3동 35-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0053,1,,대구광역시 수성구 범어3동 32-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0052,1,,대구광역시 수성구 범어3동 33-1,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0051,1,,대구광역시 수성구 범어3동 32-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0050,1,,대구광역시 수성구 범어3동 29-19,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0049,1,,대구광역시 수성구 범어3동 29-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0048,1,,대구광역시 수성구 범어3동 29-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0047,1,,대구광역시 수성구 범어3동 25-1,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0046,1,,대구광역시 수성구 범어3동 1087,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0045,1,,대구광역시 수성구 범어3동 26-8,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0044,1,,대구광역시 수성구 범어3동 25-14,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0043,1,,대구광역시 수성구 범어3동 25-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0042,1,,대구광역시 수성구 범어3동 24-13,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0041,1,,대구광역시 수성구 범어3동 24-27,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0040,1,,대구광역시 수성구 범어3동 20-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0039,1,,대구광역시 수성구 범어3동 20-12,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0038,1,,대구광역시 수성구 범어3동 21-11,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0037,1,,대구광역시 수성구 범어3동 15-10,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0036,1,,대구광역시 수성구 범어3동 21-4,,,2017,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0035,1,,대구광역시 수성구 범어3동 19-13,,,2017,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0034,1,,대구광역시 수성구 범어3동 20-4,,,2017,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0033,1,,대구광역시 수성구 범어3동 19-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0032,1,,대구광역시 수성구 범어3동 15-5,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0031,1,,대구광역시 수성구 범어3동 18-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0030,1,,대구광역시 수성구 범어3동 21-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0029,1,,대구광역시 수성구 범어3동 13-13,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0028,1,,대구광역시 수성구 범어3동 17-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0027,1,,대구광역시 수성구 범어3동 14-9,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0026,1,,대구광역시 수성구 범어3동 14-10,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0025,1,,대구광역시 수성구 범어3동 14-14,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0024,1,,대구광역시 수성구 범어3동 8-6,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0023,1,,대구광역시 수성구 범어3동 27-5,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0022,1,,대구광역시 수성구 범어3동 8-12,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0021,1,,대구광역시 수성구 범어3동 8-20,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0020,1,,대구광역시 수성구 범어3동 11-4,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0019,1,,대구광역시 수성구 범어3동 11-5,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0018,1,,대구광역시 수성구 범어3동 11-10,,,1996,건축물,053-666-2913,대구광역시 수성구청,2019-09-24
530-0017,1,,대구광역시 수성구 범어3동 7-7,,,2001,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0016,1,,대구광역시 수성구 범어3동 12-8,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0015,1,,대구광역시 수성구 범어3동 12-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0014,1,,대구광역시 수성구 범어3동 12-5,,,2001,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0013,1,,대구광역시 수성구 범어3동 3-17,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0012,1,,대구광역시 수성구 범어3동 3-3,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0011,1,,대구광역시 수성구 범어3동 3-5,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0010,1,,대구광역시 수성구 범어3동 3-7,,,2001,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0009,1,,대구광역시 수성구 범어3동 3-9,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
530-0007,1,,대구광역시 수성구 범어3동 8-10,,,1996,한전주,053-666-2913,대구광역시 수성구청,2019-09-24
